userName,score,at,content;;;;;;;
"Pengguna Google,3,2021-10-22 15:06:00,""Perubahan dari Ovo ke gopay sangatlah merepotkan kita, sblmnya sy sdh punya akun gopay yg beda no HP dan email, skrg untuk bikin sinkronisasi tdk bisa, ini lagi pikir2 ganti toped""";;;;;;;
Pengguna Google,5,2021-10-22 15:05:28,banyak promo yg bermanfaat buat saya...;;;;;;;
Pengguna Google,5,2021-10-22 15:05:27,Mantap buat belanja sambil bekerja sangat membantu saya;;;;;;;
Pengguna Google,5,2021-10-22 15:03:33,ntaps;;;;;;;
Pengguna Google,5,2021-10-22 15:02:48,mantappp;;;;;;;
"Pengguna Google,5,2021-10-22 15:01:03,""Kami memperkenalkan produk baru dari pengrajin bayat, berbagai macam gerobak kuliner hadir dengan kualitas terbaik dengan bahan kayu pilihan..""";;;;;;;
Pengguna Google,5,2021-10-22 15:00:15,semoga amanah;;;;;;;
"Pengguna Google,2,2021-10-22 14:59:47,""Baru kemarin di update, masa udah update lagi ,, bagaimana memori hp bikin penuh kalo update terus 😭😭😭""";;;;;;;
Pengguna Google,5,2021-10-22 14:59:13,toko pedia sukses selalu;;;;;;;
Pengguna Google,5,2021-10-22 14:58:25,Jos;;;;;;;
"Pengguna Google,2,2021-10-22 14:57:30,""Masalah pembelian masa saldo gopay sudah berkurang tapi pembelian bermasalah atau batal , tolong segera dikembalikan""";;;;;;;
Pengguna Google,5,2021-10-22 14:56:57,salam dari binjaii;;;;;;;
"Pengguna Google,1,2021-10-22 14:55:56,""Aplikasi sampah. Akun baik2, selalu belanja, tapi di non-aktifkan tanpa sebab yang jelas.""";;;;;;;
Pengguna Google,5,2021-10-22 14:55:32,tokopedia memang mantap;;;;;;;
Pengguna Google,5,2021-10-22 14:54:46,Ok;;;;;;;
Pengguna Google,5,2021-10-22 14:54:17,Senang belanja di Tokopedia sejak PPKM.;;;;;;;
Pengguna Google,5,2021-10-22 14:52:08,👍;;;;;;;
Pengguna Google,4,2021-10-22 14:51:19,trimakasih;;;;;;;
Pengguna Google,5,2021-10-22 14:51:06,Cocok;;;;;;;
Pengguna Google,5,2021-10-22 14:50:52,Suka;;;;;;;
Pengguna Google,5,2021-10-22 14:49:30,Puas dengan toko pedia;;;;;;;
Pengguna Google,5,2021-10-22 14:49:15,Mantap deh;;;;;;;
Pengguna Google,5,2021-10-22 14:48:32,Semoga promo gratis ongkirnya tidak dihapus kan... Saya adalah pelanggan Merah dan orange awalnya.. Tapi setelah kenal tokopedia saya jadi pelanggan tetap Tokopedia;;;;;;;
Pengguna Google,5,2021-10-22 14:48:31,Baik;;;;;;;
Pengguna Google,3,2021-10-22 14:48:20,Asik;;;;;;;
Pengguna Google,4,2021-10-22 14:48:20,sip sip;;;;;;;
Pengguna Google,5,2021-10-22 14:47:38,Muantap;;;;;;;
Pengguna Google,5,2021-10-22 14:46:37,manyossss;;;;;;;
Pengguna Google,5,2021-10-22 14:46:36,gokil;;;;;;;
Pengguna Google,4,2021-10-22 14:45:50,Mending sama ovo :'(;;;;;;;
"Pengguna Google,4,2021-10-22 14:45:46,""byk terbantu dg app tokopedia,,sy kurangi 1bintang krna ky nya mau member udah platinum jg nothing special,..biasa j,mksh..""";;;;;;;
Pengguna Google,5,2021-10-22 14:42:38,Sangat bagus;;;;;;;
Pengguna Google,5,2021-10-22 14:41:48,Simple dan enak dipakai;;;;;;;
Pengguna Google,5,2021-10-22 14:40:31,Lumayan ada cashback...;;;;;;;
"Pengguna Google,5,2021-10-22 14:40:09,""Mudah dan cepat,,,respon cekatan""";;;;;;;
Pengguna Google,1,2021-10-22 14:39:37,Kalo belanja di toko pedia dapet PLASTIK NGGA MIN;;;;;;;
Pengguna Google,5,2021-10-22 14:39:02,refund di hari jumat Rp 8.083.000 dari cancel transaksi mesin cnc. tidak sampai 24jam dana sudah dikembalikan utuh kerekening. TERIMAKASIH TOKO PEDIA;;;;;;;
Pengguna Google,5,2021-10-22 14:38:57,ok;;;;;;;
Pengguna Google,5,2021-10-22 14:38:51,Mantap cashback nya;;;;;;;
"Pengguna Google,5,2021-10-22 14:38:36,""Nah gini dong adain game Panen Telur, mantap tokopedia!!!""";;;;;;;
Pengguna Google,1,2021-10-22 14:37:18,Bagaimana sih aku dowlod koh gak bisa ya menginstal koh lama bareng padahal kouta aku masih banyak tolong diperbaiki segera;;;;;;;
Pengguna Google,2,2021-10-22 14:34:38,Kenapa gagal terus mau checkout via gopay yaa? Biasanya bisaa. Ini error teruzz..;;;;;;;
Pengguna Google,4,2021-10-22 14:33:51,baik diskonnya kurang banyak . makasih;;;;;;;
"Pengguna Google,5,2021-10-22 14:33:11,""Hai tokopedia..saya ingin sekali belanja disini tapi saya coba order dan pilih metode pembayaran (COD) hasilnya tidak ada,jadi saya tidak jadi belanja di tokopedia,saya mohon (COD) harus ada di tokopedia🙏🙏""";;;;;;;
Pengguna Google,1,2021-10-22 14:32:59,Kenapa tokopedia saya truble terus; tidak ada koneksi. padahal internet saya lancar;;;;;;
"Pengguna Google,3,2021-10-22 14:31:59,""BAYAR DI RUMAH AJJ,BISA GAK COD AN HAYAA, SOALNYA SUDAH PUAS RASANYA T3TAIPUH""";;;;;;;
Pengguna Google,4,2021-10-22 14:31:22,. K;;;;;;;
Pengguna Google,1,2021-10-22 14:30:05,Kenapa ada komentar yg belum pernah saya tulis;;;;;;;
Pengguna Google,5,2021-10-22 14:29:36,kereeeen pokoknya;;;;;;;
Pengguna Google,5,2021-10-22 14:28:07,Pengalaman beli di tokopedia selalu memuaskan;;;;;;;
Pengguna Google,5,2021-10-22 14:27:02,mantab;;;;;;;
Pengguna Google,5,2021-10-22 14:24:51,Tokopedia yang amanah dan sangat suka;;;;;;;
"Pengguna Google,1,2021-10-22 14:24:24,""Kenapa sekarang hanya bisa pakai gopay saja pembayarannya, pilihan lainnya tidak bisa dipakai.... Jadi malas belanja di tokped....""";;;;;;;
Pengguna Google,5,2021-10-22 14:23:33,Bagus..... 134.....;;;;;;;
Pengguna Google,1,2021-10-22 14:22:21,Tambah lemot...akun payment.... Bikin pilihan mana yg mau di pake sesuai cust..aja;;;;;;;
Pengguna Google,5,2021-10-22 14:20:47,Manthap;;;;;;;
Pengguna Google,5,2021-10-22 14:20:30,Saya suka Tokopedia;;;;;;;
Pengguna Google,5,2021-10-22 14:19:37,tokopedia okey bangeett;;;;;;;
"Pengguna Google,1,2021-10-22 14:19:29,""JELEK BANGET PAKETNYA SERING HILANG JADI NYESEL BELI DI SINI GAK KYAK TOKO SEBELAH PAKAI NINJA EXPRESS LBH AMAN, MAU BALIKIN RIBET""";;;;;;;
Pengguna Google,5,2021-10-22 14:19:28,lebih mudah bayar pakai gopay ga ribet;;;;;;;
Pengguna Google,5,2021-10-22 14:19:03,Mantap;;;;;;;
Pengguna Google,5,2021-10-22 14:19:02,Terima kasih tokepedia sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-10-22 14:18:58,bagus;;;;;;;
Pengguna Google,3,2021-10-22 14:17:51,Suru update pdhl dah update;;;;;;;
Pengguna Google,4,2021-10-22 14:17:39,Respon cepat;;;;;;;
Pengguna Google,5,2021-10-22 14:17:02,Aplikasi nya bagus banget Lopyu:);;;;;;;
Pengguna Google,5,2021-10-22 14:17:00,good;;;;;;;
Pengguna Google,1,2021-10-22 14:16:07,Membatalkan sepihak tanpa konfimasi terlebih dahulu;;;;;;;
"Pengguna Google,5,2021-10-22 14:15:52,""Pelayanan memuaskan, pesanan sesuai yg di tampilkan""";;;;;;;
Pengguna Google,5,2021-10-22 14:13:27,Ok;;;;;;;
Pengguna Google,5,2021-10-22 14:13:10,Bermanfaat;;;;;;;
"Pengguna Google,4,2021-10-22 14:11:41,""Kenapa sy tdk bs transaksi dan byr di alfa / indomart lg,dan knp hrs pakai gopay,sy kan bukan gojek""";;;;;;;
"Pengguna Google,5,2021-10-22 14:10:57,""Selama bertransaksi dgn Tokopedia blm pernah kecewa, selalu baik. Terus jaga kepercayaan konsumen. Terimakasih""";;;;;;;
Pengguna Google,3,2021-10-22 14:10:13,nice;;;;;;;
Pengguna Google,1,2021-10-22 14:10:02,Banyak promo yg tidak bisa digunakan;;;;;;;
"Pengguna Google,5,2021-10-22 14:09:40,""Sudah baik semuanya,,, Tapi sbgai usulan, perbanyak lagi sistim COD nya buat kami yg di bagian timur indonesia""";;;;;;;
Pengguna Google,5,2021-10-22 14:08:54,Shop online favorit 🥰;;;;;;;
Pengguna Google,3,2021-10-22 14:07:50,Pengiriman barang bonus dari Tokopedia ga terpakai nih dalam keadaan rusak😊;;;;;;;
Pengguna Google,5,2021-10-22 14:04:30,ok;;;;;;;
Pengguna Google,5,2021-10-22 14:04:19,mudah-mudahan sesuai harapan..makin sering aja adain event ky gini.hehe;;;;;;;
"Pengguna Google,5,2021-10-22 14:01:46,""Aplikasi yg sangat membantu,alhamdulilah selama pake tokopedia tidak pernah terjadi kendala,transaksi batal refund aman..transaksi gopay pun sangat membantu sekali""";;;;;;;
Pengguna Google,5,2021-10-22 14:00:56,likeeeee;;;;;;;
Pengguna Google,5,2021-10-22 13:59:56,Oke;;;;;;;
Pengguna Google,5,2021-10-22 13:59:22,Bagus banget aku belanja rp 0 pake voucer diskon ongkir jadi murah;;;;;;;
Pengguna Google,5,2021-10-22 13:54:21,mantap...;;;;;;;
Pengguna Google,5,2021-10-22 13:54:12,Mantrapzz... ok oce;;;;;;;
Pengguna Google,5,2021-10-22 13:54:10,Sangat membantu saat kita ppkm;;;;;;;
Pengguna Google,5,2021-10-22 13:54:08,mantaaaapp......................................................!;;;;;;;
Pengguna Google,1,2021-10-22 13:53:33,Terdownload sndiri;;;;;;;
Pengguna Google,5,2021-10-22 13:51:57,cihuuuuuy;;;;;;;
Pengguna Google,4,2021-10-22 13:51:10,terimakasih;;;;;;;
Pengguna Google,5,2021-10-22 13:50:23,senang sekali banyak promo nya;;;;;;;
Pengguna Google,5,2021-10-22 13:49:57,mantap kuratap;;;;;;;
Pengguna Google,5,2021-10-22 13:48:09,Ok;;;;;;;
Pengguna Google,5,2021-10-22 13:47:28,Mantap;;;;;;;
Pengguna Google,5,2021-10-22 13:47:18,bener² gratis buat pengguna baru😍;;;;;;;
Pengguna Google,5,2021-10-22 13:47:05,mntap;;;;;;;
Pengguna Google,4,2021-10-22 13:46:39,Ok sip;;;;;;;
Pengguna Google,5,2021-10-22 13:46:35,buat pengguna baru lumayan lah;;;;;;;
Pengguna Google,4,2021-10-22 13:46:20,Good;;;;;;;
Pengguna Google,5,2021-10-22 13:45:22,Bagus;;;;;;;
Pengguna Google,5,2021-10-22 13:43:43,mantap;;;;;;;
Pengguna Google,3,2021-10-22 13:42:55,Lebih murah ongkir di toko sebelah..;;;;;;;
Pengguna Google,5,2021-10-22 13:42:50,baik;;;;;;;
Pengguna Google,5,2021-10-22 13:42:48,lebih di kembangkan lagi kepercayaan masyarakat/ pelangan harus tetap dinpertahan kan .;;;;;;;
Pengguna Google,5,2021-10-22 13:42:26,Selalu sesuai dgn pesanan n cepat sampai;;;;;;;
Pengguna Google,5,2021-10-22 13:42:15,Mudah cara buka nya dan banyak macam barang nya;;;;;;;
Pengguna Google,5,2021-10-22 13:41:57,Semua barang disini di jamin amanah;;;;;;;
Pengguna Google,5,2021-10-22 13:40:19,Ok;;;;;;;
Pengguna Google,5,2021-10-22 13:39:59,Siiiiip;;;;;;;
Pengguna Google,4,2021-10-22 13:39:16,Mantap;;;;;;;
Pengguna Google,5,2021-10-22 13:38:55,Godd;;;;;;;
Pengguna Google,2,2021-10-22 13:38:49,Aplikasinya bikin boros batre;;;;;;;
Pengguna Google,5,2021-10-22 13:38:36,Sudah lama nggak belanja di Toko Pedia;;;;;;;
Pengguna Google,5,2021-10-22 13:37:54,terimakasih tokopedia...sykses selalu;;;;;;;
Pengguna Google,5,2021-10-22 13:37:38,Apk nya bagus aku dapet dm ff gratis;;;;;;;
Pengguna Google,5,2021-10-22 13:37:04,Memuaskan;;;;;;;
Pengguna Google,4,2021-10-22 13:36:59,Sippp;;;;;;;
Pengguna Google,5,2021-10-22 13:36:31,Mudah murah gratis ongkir...cashback;;;;;;;
Pengguna Google,5,2021-10-22 13:36:23,jos;;;;;;;
Pengguna Google,5,2021-10-22 13:35:49,mantap cuy;;;;;;;
Pengguna Google,4,2021-10-22 13:34:30,sangat puas . tapi lebih banyakin lagi pilihan untuk barang harga Rp 0 untuk pengguna barunya juga event nya banyakin;;;;;;;
Pengguna Google,5,2021-10-22 13:33:58,terima kasih tokopedia;;;;;;;
Pengguna Google,1,2021-10-22 13:31:56,Sekarang pembayaran belanja ditopet wajib lewat gopay.tambah ribeeeet!!!! Gak bgt!!!;;;;;;;
Pengguna Google,5,2021-10-22 13:29:54,keren dah tokopedia..mau belanja tgl tua bisa oaje gopaylater.;;;;;;;
Pengguna Google,5,2021-10-22 13:29:44,Ok;;;;;;;
"Pengguna Google,1,2021-10-22 13:28:57,""Risih,dilogo loncengnya selalu ada notifikasi dan setelah dicek ga ada apa²,dan itu ga pernah hilang,tolong diperbaiki""";;;;;;;
Pengguna Google,5,2021-10-22 13:28:21,Nyaman belanja di tokopedia😀;;;;;;;
Pengguna Google,5,2021-10-22 13:26:44,Good;;;;;;;
Pengguna Google,5,2021-10-22 13:26:24,good;;;;;;;
Pengguna Google,5,2021-10-22 13:25:44,mantaabb;;;;;;;
Pengguna Google,5,2021-10-22 13:24:43,Alhamdulillah.. sejauh ini saya pakai Tokopedia lancar lancar jaya.proses cepat..maju terus.. Tokopedia.;;;;;;;
Pengguna Google,5,2021-10-22 13:24:31,Toped makin okeh👍 topmarkotop deh😄;;;;;;;
Pengguna Google,4,2021-10-22 13:24:26,Makin ribet;;;;;;;
Pengguna Google,4,2021-10-22 13:23:06,Lumayan gampang biasa Dapat cash back .. Dan Free ongkir . Tp Seller ada Kena Admin 😐;;;;;;;
Pengguna Google,1,2021-10-22 13:20:51,Aplikasinya kayak pepek;;;;;;;
Pengguna Google,5,2021-10-22 13:19:24,Toko Pedia memang sipp...;;;;;;;
Pengguna Google,5,2021-10-22 13:18:00,Memuaskan;;;;;;;
Pengguna Google,5,2021-10-22 13:17:54,suka banget;;;;;;;
Pengguna Google,5,2021-10-22 13:16:29,👍Sejauh ini good job lah.;;;;;;;
Pengguna Google,4,2021-10-22 13:16:10,beneran;;;;;;;
Pengguna Google,5,2021-10-22 13:15:15,mantap;;;;;;;
Pengguna Google,5,2021-10-22 13:13:51,Bagus;;;;;;;
Pengguna Google,5,2021-10-22 13:13:31,ok;;;;;;;
Pengguna Google,5,2021-10-22 13:13:05,Mantab bossque;;;;;;;
Pengguna Google,5,2021-10-22 13:11:56,tokped selalu top;;;;;;;
Pengguna Google,5,2021-10-22 13:11:45,Aku kasih bintang lima karna di sini menyenangkan;;;;;;;
Pengguna Google,5,2021-10-22 13:10:30,Mantappp;;;;;;;
Pengguna Google,5,2021-10-22 13:10:02,bagus;;;;;;;
Pengguna Google,5,2021-10-22 13:09:07,baik;;;;;;;
Pengguna Google,5,2021-10-22 13:08:56,Bagus;;;;;;;
"Pengguna Google,5,2021-10-22 13:08:52,""Setahun yg lalu aku kasih * 3 , krn kecewa sama jasa pengiriman Anteraja. Tp sekarang Toped makin memuaskan, semua jasa pengirimannya makin ok.""";;;;;;;
Pengguna Google,5,2021-10-22 13:08:18,mantap;;;;;;;
Pengguna Google,5,2021-10-22 13:07:46,Aplikasi yang ringan memudahkan dalam pembelian barang secara online dan tempat saya beli pelatihan prakerja;;;;;;;
Pengguna Google,5,2021-10-22 13:07:11,Josht;;;;;;;
"Pengguna Google,5,2021-10-22 13:06:56,""Cocok bgt, sekarang terhubung sama akun gopay. apalagi saya driver ojol. bisa nabung di gopay juga shoping 😅👌""";;;;;;;
Pengguna Google,5,2021-10-22 13:06:17,Good .....👍👍👍;;;;;;;
Pengguna Google,5,2021-10-22 13:06:10,Aplikasi mudah untuk digunakan dan metode pembayaran sangat simpel;;;;;;;
Pengguna Google,5,2021-10-22 13:05:25,Sangat bagus;;;;;;;
Pengguna Google,5,2021-10-22 13:03:34,Mantep;;;;;;;
Pengguna Google,5,2021-10-22 13:02:37,👍👍;;;;;;;
"Pengguna Google,5,2021-10-22 13:01:11,""Sangat ngebantu sekali, jdi ga usah cape2 ke luar rumah, Cashbacknya jga lumayan bgt.""";;;;;;;
Pengguna Google,5,2021-10-22 12:59:35,Belanja jd lbh mudah;;;;;;;
Pengguna Google,1,2021-10-22 12:59:18,Saya kecewa dengan aplikasi ini. Tarik dana ke Rekening Mandiri 2x24 jam belum bisa masuk. Padahal sudah jelas itu rekening saya sendiri.;;;;;;;
Pengguna Google,5,2021-10-22 12:58:07,e. TV heab NONONONONO!!!!!!!! trollge insiden hahahahaha! ai youded wyyyyyyyyyy aim kill you itsois karma music cartoon cat😈;;;;;;;
Pengguna Google,5,2021-10-22 12:57:52,puas layanan ini;;;;;;;
Pengguna Google,5,2021-10-22 12:56:16,Semoga semakin banyak promo dan gratis ongkir;;;;;;;
Pengguna Google,5,2021-10-22 12:55:29,Sangat memudahkan saya untuk memilih harga dan barang keperluan sehari hari...;;;;;;;
"Pengguna Google,5,2021-10-22 12:54:36,""sering""""ke gini""";;;;;;;
Pengguna Google,5,2021-10-22 12:54:09,sangat baik pelayanannya;;;;;;;
Pengguna Google,5,2021-10-22 12:53:39,Tokopedia memang bisa dipercaya;;;;;;;
"Pengguna Google,5,2021-10-22 12:52:43,""sukses selalu tokopedia, makasih""";;;;;;;
Pengguna Google,4,2021-10-22 12:52:14,Ok;;;;;;;
Pengguna Google,5,2021-10-22 12:51:45,bisa membantu pencarian;;;;;;;
Pengguna Google,5,2021-10-22 12:50:41,Mantap;;;;;;;
Pengguna Google,5,2021-10-22 12:49:46,Good..!!;;;;;;;
Pengguna Google,5,2021-10-22 12:49:03,bagus;;;;;;;
Pengguna Google,5,2021-10-22 12:47:58,Bagus;;;;;;;
"Pengguna Google,5,2021-10-22 12:46:01,""mudah"""" tambah bagus dan banyak promo""";;;;;;;
Pengguna Google,5,2021-10-22 12:44:37,Good;;;;;;;
Pengguna Google,3,2021-10-22 12:44:19,3 dulu;;;;;;;
"Pengguna Google,3,2021-10-22 12:43:57,""Rata rata toko nya nyiapin barang nya pada lama, kayak ga niat jualan. Sekecil apapun nilai beli castomer harus di layanin dgn cepat dan ramah.""";;;;;;;
Pengguna Google,5,2021-10-22 12:41:11,Amat sangat membantu sebagai IRT n cashbacknya ga kuat nahan hiks;;;;;;;
Pengguna Google,5,2021-10-22 12:41:10,mantull;;;;;;;
Pengguna Google,5,2021-10-22 12:40:22,Ok Good;;;;;;;
Pengguna Google,5,2021-10-22 12:37:48,Mantap;;;;;;;
Pengguna Google,4,2021-10-22 12:37:39,ok.;;;;;;;
Pengguna Google,4,2021-10-22 12:36:37,Tolong dong Tokopedia fitur COD nya ke seluruh wilayah Kalimantan jgn hanya wilayah tertentu;;;;;;;
Pengguna Google,3,2021-10-22 12:36:11,Kenapa pilihan pembayaran melalui virtual account tidak bisa dipakai?pilihannya koq cuma gopay.;;;;;;;
Pengguna Google,5,2021-10-22 12:35:58,top;;;;;;;
Pengguna Google,5,2021-10-22 12:35:50,Mudah diaplikasikasikan;;;;;;;
Pengguna Google,5,2021-10-22 12:33:33,Good;;;;;;;
Pengguna Google,5,2021-10-22 12:33:05,seneng banget belanja di tokopediaaaa;;;;;;;
Pengguna Google,4,2021-10-22 12:32:56,bintang 4 dulu kalau barang sampai langsung bintang 5;;;;;;;
Pengguna Google,5,2021-10-22 12:31:54,sangat puas;;;;;;;
"Pengguna Google,5,2021-10-22 12:30:42,""sy toppers peringkat gold,mau tanya kok sekarang ada gopay lha terus pembayaran pakai ovo bagaimana admin???""";;;;;;;
"Pengguna Google,5,2021-10-22 12:30:22,""Mantap, bagus""";;;;;;;
Pengguna Google,5,2021-10-22 12:29:07,Pelayanan baik dan respon cepat jika ada kendala Terimakasi toko pedia;;;;;;;
Pengguna Google,5,2021-10-22 12:25:48,Membantu;;;;;;;
Pengguna Google,5,2021-10-22 12:24:18,bagus👏;;;;;;;
Pengguna Google,5,2021-10-22 12:23:47,Puas;;;;;;;
Pengguna Google,5,2021-10-22 12:23:29,good job👍🏻👍🏻👍🏻;;;;;;;
Pengguna Google,5,2021-10-22 12:22:07,Good;;;;;;;
Pengguna Google,5,2021-10-22 12:21:32,mantap;;;;;;;
"Pengguna Google,3,2021-10-22 12:21:21,""App ini bagus,cuma seller nya yg kurang bagus,banyak seller yg ngaco skr.. Ga kyk yg dulu,jd ragu belanja di tokopedia... Padahal sya sudah lama langganan di tokped""";;;;;;;
Pengguna Google,5,2021-10-22 12:20:53,tokopedia luar biasa;;;;;;;
Pengguna Google,5,2021-10-22 12:20:39,mantap;;;;;;;
"Pengguna Google,1,2021-10-22 12:18:40,""Kenapa toko pedia terlalu lama mengasih Waktu proses toko sampai 3 hr. Padahal kata tokonya redy,dan bisa kirim hari yang sama. paki sicepat next day berarti Guwe butuh yang wuz wuz. Mau batalin gak bisa. Ini toko baru bisa kirim 2 hari kemudian. Itu kan Gembel,bikin Gabut tau kag sih loh. LOBENER BENER GAK ASIK TOMPEL (Ganti nama aja soalnya lelet ) Udh kumplen Cs gak di komplen juga tu toko. HEY TOMPEL AYOLAH PERBAIKI SISTEM ANDA BIAR MAKIN NYAMAN BUAT PEMBRLI BIAR BETAH !!!!""";;;;;;;
Pengguna Google,5,2021-10-22 12:16:54,Alhamdulillah masukan sy ttg filter provinsi direspon;;;;;;;
Pengguna Google,5,2021-10-22 12:16:36,Bagus;;;;;;;
Pengguna Google,4,2021-10-22 12:16:26,lengkap belanja online di toko pedia;;;;;;;
Pengguna Google,5,2021-10-22 12:16:03,Banyak membantu..tapi ad beberpa seler toko yang kurang teliti pengemasn barang tidak sesuai diskripsi;;;;;;;
Pengguna Google,5,2021-10-22 12:15:44,terimakasih Tokopedia;;;;;;;
Pengguna Google,5,2021-10-22 12:15:38,Hemat sekalii;;;;;;;
Pengguna Google,5,2021-10-22 12:15:22,okay;;;;;;;
Pengguna Google,5,2021-10-22 12:15:11,Ok dwh maantabb...;;;;;;;
Pengguna Google,5,2021-10-22 12:14:42,Oke;;;;;;;
Pengguna Google,5,2021-10-22 12:13:39,Good;;;;;;;
"Pengguna Google,5,2021-10-22 12:13:27,""Tokopedia top pokoknya,semoga lancar selalu""";;;;;;;
Pengguna Google,5,2021-10-22 12:11:26,aplikasi tokopedia tokopedia banyak promo diskonnya ke untungan terus bertambah yu pke tokopedia & dapat ke untungannya;;;;;;;
Pengguna Google,5,2021-10-22 12:11:21,Member makin tinggi semakin kecil cashback nya;;;;;;;
Pengguna Google,5,2021-10-22 12:10:14,Pokoknya wajib download aplikasi Tokopedia mantap bener no debat pokoknya harus download the best ❤️❤️❤️❤️❤️❤️❤️;;;;;;;
"Pengguna Google,4,2021-10-22 12:09:43,""Semakin mudah dan baik. Bintang saya naikkan 1. Setelah update masalah kmrin sdh teratasi, Masih mengganggu tampilan notif belum dibayar, padahal tidak ada transaksi apa2""";;;;;;;
Pengguna Google,5,2021-10-22 12:07:19,ok;;;;;;;
Pengguna Google,5,2021-10-22 12:05:38,Aplikasi ini bikin hidup jadi mudah.;;;;;;;
Pengguna Google,1,2021-10-22 12:05:29,Tokped udah gak seru lagi setelah join sama gopay.. Makin males belanja di tokped mending di uninstal;;;;;;;
Pengguna Google,5,2021-10-22 12:05:27,Mantabbb;;;;;;;
Pengguna Google,4,2021-10-22 12:05:23,Sangat berguna mudah pesanan online bagi Kami;;;;;;;
Pengguna Google,5,2021-10-22 12:05:22,toko pedia terpercaya;;;;;;;
Pengguna Google,1,2021-10-22 12:04:50,Minta update terus 2 minggu sekali update ngabisin memori aja;;;;;;;
Pengguna Google,5,2021-10-22 12:03:19,Lebih ditingkatkan Kembali utk promo free ongkir nya;;;;;;;
Pengguna Google,5,2021-10-22 12:02:16,bagus;;;;;;;
Pengguna Google,5,2021-10-22 12:01:33,Sangat baik;;;;;;;
"Pengguna Google,1,2021-10-22 12:01:27,""transaksi token listrik gila prosesnya lama banget, masih kalah sama yg di sebelah""";;;;;;;
Pengguna Google,5,2021-10-22 12:00:05,Tokopedia memang oke !!!;;;;;;;
Pengguna Google,5,2021-10-22 11:58:14,MANTAFF;;;;;;;
Pengguna Google,5,2021-10-22 11:57:41,Mantap;;;;;;;
Pengguna Google,5,2021-10-22 11:57:28,Mantap mantaap mantaap mantaap;;;;;;;
Pengguna Google,5,2021-10-22 11:57:01,Toko pedia memang ok;;;;;;;
Pengguna Google,5,2021-10-22 11:56:31,Response cepat;;;;;;;
Pengguna Google,5,2021-10-22 11:56:14,mantap;;;;;;;
Pengguna Google,1,2021-10-22 11:54:58,Update status pesanan tidak sesuai dari jadwal dan hanya mengira² saja;;;;;;;
Pengguna Google,5,2021-10-22 11:54:35,Pengiriman barang baik....;;;;;;;
